Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
15324,-3.69075548,3.414469508,0.714491682,-1.985861079,-0.543478447,-1.36688372,1.123767509,-0.849273281,5.11633913,4.939133502,1.532981974,-2.641302015,1.475618557,-0.683345118,0.126649058,-0.196224441,-0.433210589,-0.585448137,-1.558518082,2.370351229,-0.965166723,-0.590039103,0.046301378,0.62377411,0.36825284,0.566923864,0.708039894,-0.35550911,2.31,0
15324,1.162064186,0.156658056,0.880868312,1.114478704,-0.443581779,-0.251415499,-0.219736446,-0.128305771,1.713885369,-0.660178918,0.858936865,-1.269350958,2.572268027,1.077775972,-1.02831362,-0.83376877,1.158325262,-0.978543343,-0.505249818,-0.140057557,-0.177299267,0.071020046,-0.02038319,0.430049702,0.482493275,0.405656861,-0.018672591,0.006685495,6.99,0
15325,1.156707372,-0.214330247,0.536672242,0.884233059,-0.425277286,0.361158466,-0.608176395,0.291562971,2.110913518,-0.373111951,1.281548795,-2.948608348,-1.4412244,2.04037327,-1.235904209,-0.255632729,0.900137233,0.228107467,0.057790741,-0.360178392,-0.213464849,-0.271059096,-0.067262914,-0.376237204,0.402222487,0.441424477,-0.050450674,-0.018168388,10,0
15328,-0.465377518,0.785458828,2.009022226,0.518015693,0.105127765,-0.169876622,0.415298257,-0.05629138,1.085183669,-1.114335167,0.738608864,-1.44637385,2.758368917,0.926575964,-1.267849589,-0.953201422,1.164807146,-0.832776915,-0.342222358,-0.032434343,-0.085438893,0.276378404,-0.152822411,0.430529006,0.031569163,0.36336856,0.030620549,0.049434139,10,0
15333,-1.257972506,1.136798672,1.266419725,-0.149486855,0.535633344,1.448662437,-0.208487423,1.033038679,0.578752734,-0.827402081,2.910517606,-1.776726494,0.777144271,2.35230122,0.552852564,-0.775037899,1.506206145,-1.383329162,-1.409881617,-0.228093584,-0.14021113,-0.213686873,0.145277023,-1.104881714,-0.647162708,0.128573659,0.089508386,0.074898706,7.99,0
15333,-1.614565535,1.808324882,1.084031416,-0.174440583,0.713072916,0.869511236,0.487237176,0.225115429,1.87972104,0.665735622,2.276041584,-1.88932568,2.090551356,0.484465734,1.278741213,-1.213182865,1.884477639,-2.08485356,-2.114840452,0.643191175,-0.478939479,-0.36073834,0.193220804,-0.754058181,-0.286670749,0.135665094,0.654379966,0.191822461,8.99,0
15337,0.100688133,-1.660517269,0.70112196,2.1322479,-0.861108096,1.351402645,-0.041141464,0.214438429,2.164507642,-0.864783435,1.337935786,-0.657133797,1.936150217,0.881983704,-3.109951972,-0.841470064,1.122696856,-0.437350792,0.222025215,0.816465621,-0.228219611,-1.075671256,-0.401930583,-0.3224508,0.250441509,-0.60023937,-0.030552837,0.096682493,508.97,0
15341,0.494812159,-1.662280283,1.734220311,0.957483611,-1.788855216,1.330057297,-1.28026852,0.484545213,3.099175088,-0.950728572,1.454134759,-1.116198961,1.234646924,0.459766322,-2.469358635,-0.383409112,1.189857167,0.140436892,0.09836161,0.41646544,0.130581042,0.477467934,-0.318980948,0.102606829,0.049215919,1.196420595,-0.050422616,0.050368873,298.04,0
15342,-0.619561983,0.692231853,0.590890914,-0.389448652,2.384504881,3.984997707,-0.196841557,0.882005591,1.022479063,-0.792555637,0.304519837,-2.657588131,1.414715737,1.312034564,-0.702085231,-0.459470513,0.625983378,0.41853909,1.254213128,0.124451541,-0.217661179,-0.370330837,-0.385707968,1.007819944,0.535068371,0.535553881,-0.122506685,0.061159869,6.99,0
15349,-0.415430977,0.649570164,0.149681714,-0.746259714,2.435624424,3.774049016,-0.131682581,0.937487051,1.319088269,-0.754623269,0.187013662,-2.562642878,1.36286643,1.287442007,-1.19777233,-0.202161163,0.332103808,0.347071011,0.496563389,0.152924575,-0.222379681,-0.213050575,-0.203226973,0.994464991,-0.001377794,0.339670032,0.33279616,0.187859914,6.99,0
15355,-1.242486652,1.581210582,-0.816112057,0.402266518,1.939284785,3.75577293,-0.726129117,1.753305141,0.725176676,-0.504729796,0.052412779,-2.294420635,1.548125937,2.133784671,-0.639938661,-0.403175713,0.91482652,0.548774269,1.212420621,0.140633621,-0.216471643,-0.387501596,-0.118662886,0.951016859,0.209963081,-0.267172663,0.255944159,0.112728113,8.99,0
15360,-0.285453222,1.677088763,1.384581977,2.430266386,0.773021395,-0.533685746,1.180850095,-0.363356347,-0.63821444,0.059775412,0.49637017,-2.330553345,2.811082205,1.67091409,-0.542406386,-0.13181473,0.438896385,-0.110046311,-0.278663388,0.029124246,-0.032985663,0.179950222,-0.211124426,0.373695054,-0.03707988,0.047516771,0.078623708,0.132002287,11.41,0
15360,-0.993577409,0.658675694,2.109491986,2.694960537,0.515641486,2.929111595,0.534507504,0.681398015,-0.604918199,-0.01922862,2.869122976,-1.972379474,1.944602718,1.894440092,1.146675257,-0.807253229,1.489497364,-0.96843755,-0.535879879,0.461109475,-0.026723704,-0.118261086,0.442502087,-1.450165731,-0.35836778,0.111610301,0.065817992,0.078180228,198.56,0
15361,0.639366573,-0.653636436,1.284710587,2.170658195,-0.913291965,0.557052994,-0.254481524,0.062268559,2.321749712,-0.921483625,0.323879981,-0.82139685,2.455355986,0.542155886,-2.559296888,-1.294599468,1.569514688,-1.278191286,-0.229167961,0.251021097,-0.399728318,-0.869323679,-0.069228881,0.375286959,0.315997889,-0.594880953,0.031113733,0.065842941,228.59,0
15361,-0.405814749,0.365154408,0.862994192,-1.667128443,-0.07751345,-0.541120665,0.605849407,-0.315009305,0.419329751,0.521301203,1.5888158,-3.041515646,0.913518101,1.082668928,-2.297586925,0.878606956,0.58662633,-0.665769859,0.346719448,0.255216967,0.037655495,0.686629409,-0.196995209,-0.028246655,-0.236585797,-0.3883006,0.320555586,0.047109196,48,0
15363,1.239091361,-0.040334654,0.861176028,0.323180767,-0.896646608,-0.899579853,-0.44001119,-0.137623504,1.850151026,-0.50828149,0.513509743,-2.918394415,0.59989977,1.758457228,0.671424643,0.565142275,0.383153719,-0.004535296,-0.238987494,-0.153443454,-0.350475156,-0.863353547,0.170270317,0.337114785,-0.058649499,0.752254877,-0.099423982,0.008193377,18.22,0
15366,-0.217548174,1.560648471,0.163630334,1.201502332,0.230874863,-0.845408179,0.546840478,0.145437612,0.427739202,-0.45730309,0.933292151,-1.708481222,2.503087115,2.112307767,0.017725077,-0.894882418,1.099628252,-0.477552375,-0.312237824,-0.094439885,0.084232505,0.66117085,0.134768856,0.37939188,-0.797069991,-0.445180442,0.311330172,0.163199555,1.55,0
15369,-0.974378565,0.59196577,2.612137924,-0.384779194,0.547285603,-0.743738082,0.558336815,-0.224530825,0.629715976,-0.871423076,2.507759665,-1.513999211,2.250291914,1.309142761,-0.996701765,0.582482335,-0.311631593,0.402427143,-0.852285311,0.080057921,-0.153308299,-0.230919551,-0.204766224,0.492810724,0.220409951,0.027208025,-0.209757502,-0.167901422,6.99,0
15371,1.316288506,0.244387842,0.276008066,0.64160624,-0.107880277,-0.493896985,-0.127066592,-0.164562989,1.56998968,-0.400848335,-0.224083588,-3.05646373,0.894617473,1.864601913,0.48853064,0.575061659,0.073594586,0.153299589,0.001152791,-0.181242559,-0.475320085,-1.185384358,0.056716708,-0.554721152,0.264383351,0.111753876,-0.065292531,0.001978932,4.49,0
15372,1.17644492,0.20337837,0.629847389,0.666508101,-0.234176869,-0.169409502,-0.267362457,0.046504955,1.191624039,-0.28739964,2.509250752,-1.803197845,1.025701653,2.063012875,-0.063455917,0.216778464,0.383406212,-0.120634627,-0.384786656,-0.209629505,-0.33811342,-0.771806332,0.174828323,-0.070939517,0.063662686,0.07109758,-0.048555918,-0.002741696,1.98,0
15379,-0.856677622,0.81950135,2.170565037,-0.994814987,-0.135543108,-0.227090884,0.324874052,0.087063952,1.545148798,-0.322333421,2.391477676,-2.779956295,-0.318972719,1.66726171,-0.293391355,0.45180679,0.178863331,0.098540921,-0.911872323,0.071845711,-0.315313636,-0.474546895,0.003317762,0.127899716,-0.550133699,0.597486261,0.174279505,-0.016182258,2.49,0
15385,1.224647012,0.951319174,0.283420553,2.6785512,0.398415233,-0.758911121,0.572487842,-0.441904987,0.021754065,0.324098351,0.648902351,-1.898202409,2.974869383,1.682284043,-0.68099732,0.236067551,0.177196047,-0.395183502,-1.100966559,-0.111747967,-0.147081351,-0.139692439,-0.112721294,0.373752475,0.751736139,0.024480196,-0.058400819,0.007483633,7.61,0
15389,1.213893638,0.105724754,0.94234919,0.179305077,-0.624872206,-0.528605644,-0.39367626,-0.123420718,1.23626474,-0.404374872,2.611213805,-0.981088198,2.861768228,1.486032421,-0.288394701,0.650334539,-0.002224387,0.200969763,0.037791266,-0.009353008,-0.276822745,-0.553469348,0.13607978,0.332083844,-0.00636877,0.728557461,-0.08623178,0.001462656,9.91,0
15390,-1.04790996,0.265659886,2.794011397,1.670792618,-0.415203131,1.265084663,0.277093413,0.377503857,1.30795196,-1.118158518,1.736341449,-0.897026889,1.808249774,0.754123359,-2.975023367,-1.424931866,1.595977515,-0.403621011,1.045011814,0.289207503,-0.350336217,-0.589446158,0.158026109,0.176036041,0.251976361,-0.450493505,0.073285155,0.081439707,133.8,0
15393,-1.00371877,-0.291531022,2.023510996,-0.579277139,0.615121216,-0.746025961,-0.40362278,0.239086963,1.046889281,-0.948007281,2.531849975,-1.82764475,1.210787883,1.697804429,-0.465839472,0.526832222,0.20674726,-0.024800211,-0.932704391,0.053919038,-0.114281039,-0.460801748,0.249256821,0.16468234,-0.459338208,0.602863088,-0.117365137,-0.000731615,14.86,0
15397,-6.475354775,5.410173572,-1.591943482,-2.593230255,-1.737615958,-1.065831216,-0.449668017,0.908050907,6.296704763,6.98294729,1.894546112,-2.873521003,-0.845794637,0.520801621,-0.285981631,0.595200371,-0.247429487,0.44006943,-1.331648726,3.118382335,-0.968266881,-1.179084657,0.361752426,-0.203007884,1.021826774,0.814225985,2.698393891,1.600102921,0.77,0
15403,-3.754514986,3.44641889,-3.557957655,2.160615492,-1.543145826,4.742470633,-1.531348975,3.683527629,-1.186553055,-0.786481889,-0.509256279,-1.992539765,2.332544471,4.048037792,0.421039339,1.30648855,1.427528385,1.176600938,0.83370674,-1.340408832,0.276658039,0.160799906,-0.042896953,1.016171294,-0.334730294,0.174343069,-1.375996513,-0.61595357,353.06,0
15404,-2.342858892,-1.60842053,1.218285468,2.438040233,-2.004429857,1.796933899,1.46422208,0.636995845,1.099631473,-1.593854171,1.541368004,-0.854082695,1.919372875,1.216938453,-2.878809856,-1.28665705,1.797338402,-0.081298195,1.119942523,1.508661443,0.120028328,-0.473524892,1.637096214,0.102899058,-0.214562176,-0.542592603,-0.127042254,0.023755668,676.82,0
15406,-0.577344763,0.742227158,1.783798611,-0.975699991,-0.363663485,-1.262778587,0.557562718,-0.28477785,1.902500065,-0.474809813,0.675704009,-3.17252884,0.270937694,1.35092815,-0.052954234,0.486790219,0.117814142,-0.088593687,-1.104791003,0.081658104,-0.331034602,-0.490029908,0.031269919,0.652812615,-0.334771416,0.644658169,0.082432207,-0.089816536,15.37,0
15408,-1.338837,2.339500446,-1.023786409,0.902461385,-0.110403748,-0.293766744,-0.318078959,1.215328509,0.264887024,-0.116176648,1.788257902,-0.920404758,2.608340406,2.771048912,-0.678543943,-0.304440961,0.933594482,0.280997498,0.15354505,-0.023914436,0.118583151,0.582183232,0.171136641,-0.340041527,-0.591291445,-0.408241256,0.265429139,0.140840333,1.59,0
15421,1.186652865,0.545101179,0.754735647,1.363172766,-0.014093452,-0.292059955,0.014748681,-0.165822899,1.086206681,-0.430485706,1.062377221,-1.462930122,2.93431275,1.530204137,0.339926904,-0.096051435,0.452475945,-0.769837226,-0.856094092,-0.140922446,-0.433670776,-0.922641111,0.195685016,-0.00662727,0.223671208,-0.724411678,0.023488674,0.024629018,1,0
15422,1.181191661,0.233465409,1.288720442,2.736129891,-0.452754155,0.636316368,-0.762913115,0.219070265,1.675076357,0.166142508,-1.006554597,-3.397174565,0.357427709,1.262905704,-0.818615163,0.904710074,0.096914818,0.526380787,-0.720741537,-0.268435852,-0.30713401,-0.555708095,-0.031494106,-0.567347792,0.335429937,-0.025009789,0.005032119,0.018069929,3.03,0
15423,-1.807261685,2.005911248,-1.297105225,0.387957699,1.539183444,3.709784412,-1.055985812,2.18546168,0.745046343,-0.426353442,-0.071306645,-2.127395057,1.611639069,2.377875142,-0.662770842,-0.297996441,1.072725839,0.570804806,1.177184091,0.151866398,-0.20770311,-0.419179746,-0.048567105,0.946623772,0.287256692,-0.259993583,0.239920006,0.107164084,13.99,0
15426,0.904700188,0.012457048,0.405797383,1.526227691,-0.45130214,-1.029825694,0.403888198,-0.420735905,1.11130622,-0.455443918,0.977382566,-1.80218403,2.365183968,1.730608086,0.096226129,-0.089174797,0.386687518,-0.043661781,-0.754999907,0.188189986,0.007578112,-0.025063517,-0.202044585,0.692246793,0.585653777,-0.407444684,-0.03894847,0.047747155,170.14,0
15426,0.379613107,-1.851506971,0.341308736,-1.16786121,-0.642193791,1.787191311,-0.76650749,0.56418005,3.008723611,-1.701981607,2.821855884,-1.086226519,1.136923244,1.682360525,1.108357137,-1.353476275,1.527453191,-0.736710613,-0.774542187,0.452001319,0.322451955,0.728323498,-0.327337449,-1.332289851,0.013735939,0.171425423,0.015316679,0.049536553,360,0
15431,-0.914473031,0.735131974,2.156460382,-0.8575145,0.132242177,-0.106486778,0.661346199,-0.114925636,1.428339415,-0.731496988,1.547016437,-2.264355057,0.702345554,1.17738444,-1.910253248,0.177646554,0.175747005,0.151033032,0.186338353,0.062713442,-0.487375282,-0.918431745,-0.253956994,-0.02510907,0.193615342,0.691266022,-0.131730067,-0.131554885,25,0
15434,1.152687939,-0.081240775,0.85556919,0.546756616,-0.69045656,-0.441798697,-0.32194262,-0.078796351,1.902884981,-0.714084611,0.851768724,-1.913927546,1.401493013,1.360181883,-0.575570802,-0.555364927,1.216318889,-1.135516849,-0.265583151,-0.143680662,-0.416064261,-0.805444449,0.173537533,0.38839667,0.046428035,0.791874788,-0.078455944,0.00343836,25,0
15440,1.123606503,0.140248587,0.478441671,1.507602544,-0.209452683,-0.180298884,-0.067706588,-0.04668049,1.800243767,-0.531177712,0.241284571,-2.52691644,0.431175266,1.724598351,-0.6706926,-0.740536108,1.073214089,-0.559374469,-0.517444119,-0.251190274,-0.248894822,-0.335876908,-0.061606695,0.006877156,0.601176882,-0.366247772,0.002907419,0.011465174,33,0
15447,-2.817428803,-2.506679282,2.549551853,0.043870048,1.616776617,-1.042424162,-1.096716763,0.376323169,1.558370557,-1.315885505,1.377032181,-1.296337827,2.05338284,0.935771341,-2.288422787,0.281168229,0.276947171,0.415151743,0.097746044,0.969086763,0.00852189,-0.62788015,0.609514015,-0.020709391,0.338082773,0.785811366,-0.192391937,0.099692246,178,0
15449,1.188337834,0.730234868,0.3686984,2.507073944,0.333319604,-0.160366619,0.198723211,-0.130312668,0.130742772,0.510373981,1.805009846,-2.033736773,1.592364409,2.032076615,-1.118094942,0.726417678,-0.164290904,0.435125703,-0.70535609,-0.174898085,-0.166557978,-0.301700411,-0.097281314,-0.075427706,0.597745858,-0.028874693,-0.059372687,-0.003643017,7.58,0
15453,0.759069707,-1.896193539,1.810682531,0.338970657,-2.341389139,0.574638272,-1.521872366,0.129775862,2.188507764,-0.328723146,-0.261256107,-2.064769045,2.569532633,-0.360465761,-2.483792439,0.475256737,1.663231652,-0.95962009,0.68360183,0.598395982,0.286751815,0.954454426,-0.404165053,0.472969761,0.442725526,0.026985574,0.03398444,0.072937101,278,0
15460,-7.032288765,5.842516618,-2.056733462,-2.61025627,-2.096540083,-1.1371107,-0.820225187,1.347432084,6.318418865,7.067596855,1.769136366,-2.703651392,-0.784516112,0.766362169,-0.31111393,0.695123745,-0.087604889,0.462287902,-1.366805897,3.139641254,-0.954876261,-1.211409014,0.432447149,-0.208328386,1.09826155,0.8212704,2.677292054,1.598337766,0.92,0
15461,-1.302006562,-0.308078949,2.027310257,0.706050078,1.667604649,-1.649527845,0.039681509,-0.252014223,1.069942204,-0.631456756,0.378360099,-2.640205967,1.293538921,1.53498832,-0.326513823,0.286096535,-0.066665713,-0.011311425,-0.979282089,0.183761453,-0.304907996,-0.95258223,0.270372873,0.240714439,-0.433785839,-0.979152377,-0.102330421,-0.047545219,1,0
15463,1.240206045,0.302853089,0.301639551,0.717652568,-0.210877675,-0.549086842,-0.217902275,-0.031652576,1.305200047,-0.439875822,2.033227799,-2.48137054,0.353567884,1.619340272,-0.157160039,0.810980491,0.441760147,0.758675768,0.021946929,-0.199261679,-0.425608916,-1.085286048,0.106704877,-0.138656329,0.156772212,0.063785516,-0.063591553,0.007557332,0.89,0
15464,-3.882193286,-2.770617239,-0.277113672,0.927579522,3.781278788,2.925313415,-0.699589989,1.312787851,0.593173876,-0.674597589,-0.088381534,-2.640515941,1.612438058,1.453282224,-1.769815912,0.867825762,0.061513543,0.234356229,-0.439132156,-0.300197524,-0.30173887,-0.375575264,1.922552558,0.971103469,0.733224097,0.915109852,0.060860504,-0.257617208,157.42,0
15473,0.96937835,-0.177102547,1.316747304,1.965657003,-0.61945554,0.687468274,-0.493955873,0.143428122,2.408449457,-0.838232745,-0.022549428,-1.097497326,2.181993,0.546529866,-2.521372135,-1.205571891,1.462873576,-1.16635832,-0.053005437,-0.080867146,-0.52109738,-0.871452434,0.034763583,0.045439404,0.408064153,-0.557291403,0.058643941,0.034337977,69.66,0
15473,-0.38038737,0.9222071,1.496998515,0.640074912,0.818849843,0.462514326,0.924975166,-0.705662315,1.169840245,0.90915215,1.498370013,-3.14046453,1.006538943,1.264913841,0.60044387,-0.318499314,0.061758723,1.15734841,2.127855403,0.389854047,-0.31369538,-0.106345134,-0.477368431,-0.868511345,0.331166071,0.60216127,-0.680782789,-0.650416175,21.45,0
15476,1.24599413,-0.354424126,0.838688189,0.149203102,-0.599930442,0.592880672,-0.973113627,0.252025592,2.288023872,-0.496350197,0.754468016,-2.338493969,0.760757133,1.324805133,-0.981940585,0.759259162,0.022822747,0.894381498,0.695479332,-0.123595211,-0.303084641,-0.527328489,-0.073892574,-0.8432939,0.181212273,0.97749926,-0.071643815,-0.012818397,11.99,0
15476,-0.981058882,1.335470625,1.286439322,0.939461507,0.413332119,-0.122154468,0.950378197,-0.636504477,1.109054904,0.224306963,0.888911033,-2.359067967,2.190303004,1.263328695,0.565795444,-0.798803451,0.635746939,-0.222313962,-0.099448934,-0.215838021,0.04019609,0.500144229,-0.245535664,0.057720915,-0.446827175,-0.447764607,-0.753349522,-0.053368128,52.9,0
15478,-1.055317572,-0.406116885,2.181584572,-1.337705044,0.216770912,-1.464110298,0.266622825,-0.358862488,2.437841378,-1.846919964,0.577047704,-2.103326878,1.089847922,1.118864704,-0.551333017,-1.42426937,1.180998598,-0.028284496,1.028299352,0.261307392,-0.12286964,0.059086627,-0.199684195,0.71682638,0.557305658,0.086593199,-0.178856201,-0.152721685,37.46,0
15485,-0.380114839,1.217880688,1.415202459,0.213070026,0.315622103,-0.460984635,0.558940517,-0.031028633,0.843875421,-0.934034641,1.005392247,-2.351651067,2.017917879,0.977879192,0.377482161,0.047445753,1.003290942,-0.348915884,-0.654553254,0.055481131,-0.383731695,-0.737994802,0.021814717,-0.030475845,-0.247332081,0.062047751,0.237422478,0.089029315,2.69,0
15488,-2.379441465,2.417468116,-1.761866869,0.377273142,1.205837997,3.619565088,-1.453584157,2.627349669,0.770324378,-0.337252345,-0.196638799,-1.953465903,1.673882369,2.625661077,-0.686290411,-0.198146424,1.233857602,0.5913388,1.14102678,0.174586999,-0.193549521,-0.45768271,-0.011882701,0.943076812,0.355813424,-0.254453399,0.215298725,0.107313647,8.49,0
